"capability","source","line"
"html2pdf.js","docs/github-export/client/src/components/EnhancedReportBuilder.tsx","4"
"html2pdf.js","github-export/client/src/components/EnhancedFormRenderer.tsx","3"
"html2pdf.js","github-export/client/src/components/EnhancedReportBuilder.tsx","4"
"img.barcode","client/src/pages/cutting/CuttingOperatorDashboard.tsx","808"
"img.barcode","client/src/pages/cutting/CuttingOperatorDashboard.tsx","899"
"improvement_notes.create","server/index.ts","4760"
"improvement_notes.create","server/src/capabilities.ts","244"
"improvement_notes.manage","server/index.ts","4761"
"improvement_notes.manage","server/src/capabilities.ts","248"
"improvement_notes.manage","server/src/routes/improvementNotes.ts","100"
"improvement_notes.manage","server/src/routes/improvementNotes.ts","138"
"improvement_notes.view","server/index.ts","4759"
"improvement_notes.view","server/src/capabilities.ts","247"
"improvement_notes.view","server/src/routes/improvementNotes.ts","42"
"index.html","docs/github-export-with-rail-update/server/vite.ts","52"
"index.html","docs/github-export/server/vite.ts","52"
"index.html","github-export/server/vite.ts","52"
"index.html","github-export/server/vite.ts","95"
"index.html","packages/training-app/server/src/app.ts","40"
"index.html","server/vite.ts","58"
"index.html","server/vite.ts","90"
"index.ts","server/__tests__/cuttingPacketBarcodeAlias.test.ts","267"
"index.ts","server/__tests__/qmsChangeControl.test.ts","38"
"information_schema.columns","server/__tests__/controlledDocumentOperationalReferenceReport.test.ts","17"
"information_schema.columns","server/__tests__/controlledDocumentOperationalReferenceReport.test.ts","68"
"information_schema.columns","server/__tests__/migrationSafety.test.ts","448"
"inv.posted_at","server/__tests__/oemDailyInvoiceRun.test.ts","45"
"inv.pricing_ambiguous","server/__tests__/oemDailyInvoiceRun.test.ts","44"
"inv.pricing_mismatch","server/__tests__/oemDailyInvoiceRun.test.ts","43"
"inv.sent_at","server/__tests__/oemDailyInvoiceRun.test.ts","46"
"inventory.adjust","server/index.ts","4693"
"inventory.adjust","server/index.ts","4910"
"inventory.adjust","server/index.ts","4949"
"inventory.adjust","server/src/capabilities.ts","173"
"inventory.adjust","server/src/routes/inventory.ts","301"
"inventory.adjust","server/src/routes/inventory.ts","459"
"inventory.adjust","server/src/routes/inventory.ts","524"
"inventory.adjust","server/src/routes/inventory.ts","621"
"inventory.adjust","server/src/routes/inventory.ts","644"
"inventory.adjust","server/src/routes/inventory.ts","701"
"inventory.adjust","server/src/routes/inventory.ts","752"
"inventory.adjust","server/src/routes/inventory.ts","830"
"inventory.adjust","server/src/routes/inventory.ts","892"
"inventory.adjust","server/src/routes/inventory.ts","988"
"inventory.adjust","server/src/routes/inventory.ts","4549"
"inventory.adjust","server/src/routes/inventory.ts","4564"
"inventory.adjust","server/src/routes/inventory.ts","4580"
"inventory.adjust","server/src/routes/inventory.ts","4987"
"inventory.adjust","server/src/routes/robustBoms.ts","246"
"inventory.approve_high_risk","migrations/0114_inventory_high_risk_approvals.sql","17"
"inventory.approve_high_risk","migrations/0114_inventory_high_risk_approvals.sql","26"
"inventory.approve_high_risk","server/index.ts","4765"
"inventory.approve_high_risk","server/src/capabilities.ts","177"
"inventory.approve_high_risk","server/src/routes/approvals.ts","368"
"inventory.approve_parts_requests","server/index.ts","4695"
"inventory.approve_parts_requests","server/index.ts","4951"
"inventory.approve_parts_requests","server/src/capabilities.ts","175"
"inventory.approve_parts_requests","server/src/routes/inventory.ts","1419"
"inventory.approve_parts_requests","server/src/routes/inventory.ts","1423"
"inventory.manage_requests","server/index.ts","4694"
"inventory.manage_requests","server/index.ts","4911"
"inventory.manage_requests","server/index.ts","4950"
"inventory.manage_requests","server/index.ts","4991"
"inventory.manage_requests","server/src/capabilities.ts","174"
"inventory.manage_requests","server/src/routes/inventory.ts","3005"
"inventory.manage_requests","server/src/routes/inventory.ts","3382"
"inventory.manage_requests","server/src/routes/inventory.ts","3675"
"inventory.traceability.view","migrations/0112_inventory_traceability_capability.sql","7"
"inventory.traceability.view","migrations/0112_inventory_traceability_capability.sql","16"
"inventory.traceability.view","server/index.ts","4764"
"inventory.traceability.view","server/index.ts","4956"
"inventory.traceability.view","server/src/capabilities.ts","176"
"inventory.traceability.view","server/src/routes/traceability.ts","39"
"investigation_308_order_duplication.sql","server/scripts/migrations/runSafeBootMigrations.ts","345"
"javelinbipod.com","database_export_2025-08-13T04-27-34.sql","2372"
"javelinbipod.com","database_export_2025-08-28T21-28-04.sql","2610"
"javelinbipod.com","github-export/database_export_2025-08-28T21-28-04.sql","2610"
"labor.override","migrations/0130_audit_dcaa_security_section11.sql","194"
"labor.override","migrations/0130_audit_dcaa_security_section11.sql","219"
"labor.override","migrations/0130_audit_dcaa_security_section11.sql","226"
"labor.override","server/index.ts","4669"
"leaflet.heat","client/src/pages/OrderHeatMap.tsx","10"
"legacy-evidence.pdf","server/__tests__/p2V2LegacyPreservationPostgres.test.ts","358"
"legacy-evidence.sha256","server/__tests__/p2V2LegacyPreservationPostgres.test.ts","358"
"legacy.pdf","server/__tests__/controlledDocumentRecoveryPostgres.test.ts","249"
"legacy.pdf","server/__tests__/mediaDownloadRoute.test.ts","235"
"lodash.debounce","client/src/components/CustomerSearchInput.tsx","43"
"lodash.debounce","client/src/components/OrderEntry-clean.tsx","3"
"lodash.debounce","client/src/components/OrderEntry.tsx","80"
"lodash.debounce","client/src/components/POManager.tsx","92"
"lodash.debounce","client/src/pages/FieldPage.tsx","8"
"lodash.debounce","docs/github-export-with-rail-update/client/src/components/AddressInput.tsx","26"
"lodash.debounce","docs/github-export-with-rail-update/client/src/components/CustomerSearchInput.tsx","37"
"lodash.debounce","docs/github-export-with-rail-update/client/src/components/OrderEntry-clean.tsx","3"
"lodash.debounce","docs/github-export-with-rail-update/client/src/components/OrderEntry-original.tsx","3"
"lodash.debounce","docs/github-export-with-rail-update/client/src/components/OrderEntry.tsx","3"
"lodash.debounce","docs/github-export-with-rail-update/client/src/components/SimpleAddressInput.tsx","3"
"lodash.debounce","docs/github-export/client/src/components/AddressInput.tsx","26"
"lodash.debounce","docs/github-export/client/src/components/CustomerSearchInput.tsx","37"
"lodash.debounce","docs/github-export/client/src/components/OrderEntry-clean.tsx","3"
"lodash.debounce","docs/github-export/client/src/components/OrderEntry-original.tsx","3"
"lodash.debounce","docs/github-export/client/src/components/OrderEntry.tsx","3"
"lodash.debounce","docs/github-export/client/src/components/SimpleAddressInput.tsx","3"
"lodash.debounce","github-export/client/src/components/AddressInput.tsx","26"
"lodash.debounce","github-export/client/src/components/CustomerSearchInput.tsx","37"
"lodash.debounce","github-export/client/src/components/OrderEntry-clean.tsx","3"
"lodash.debounce","github-export/client/src/components/OrderEntry.tsx","48"
"lodash.debounce","github-export/client/src/components/SimpleAddressInput.tsx","7"
"logo_updated.png","server/src/utils/assetPaths.ts","12"
"logo_updated.png","server/utils/pdf/arInvoicePdf.ts","83"
"logo_updated.png","server/utils/pdf/pdfConfig.ts","302"
"logo_updated.png","server/utils/pdf/salesOrderPdf.ts","82"
"lop_adj_12.5","database_backup_20250813_042552.sql","3527"
"lop_adj_12.5","database_backup_20250813_042552.sql","3550"
"lop_adj_12.5","database_backup_20250813_042552.sql","3923"
"lop_adj_12.5","database_backup_20250813_042552.sql","4023"
"lop_adj_12.5","database_backup_20250813_042552.sql","4024"
"lop_adj_12.5","database_backup_20250813_042552.sql","5474"
"lop_adj_12.5","database_export_2025-08-13T04-27-34.sql","42"
"lop_adj_12.5","database_export_2025-08-13T04-27-34.sql","65"
"lop_adj_12.5","database_export_2025-08-13T04-27-34.sql","481"
"lop_adj_12.5","database_export_2025-08-13T04-27-34.sql","593"
"lop_adj_12.5","database_export_2025-08-13T04-27-34.sql","594"
"lop_adj_12.5","database_export_2025-08-13T04-27-34.sql","2033"
"lop_adj_12.5","database_export_2025-08-28T21-28-04.sql","30"
"lop_adj_12.5","database_export_2025-08-28T21-28-04.sql","45"
"lop_adj_12.5","database_export_2025-08-28T21-28-04.sql","62"
"lop_adj_12.5","database_export_2025-08-28T21-28-04.sql","425"
"lop_adj_12.5","database_export_2025-08-28T21-28-04.sql","506"
"lop_adj_12.5","database_export_2025-08-28T21-28-04.sql","605"
"lop_adj_12.5","database_export_2025-08-28T21-28-04.sql","711"
"lop_adj_12.5","database_export_2025-08-28T21-28-04.sql","712"
"lop_adj_12.5","database_export_2025-08-28T21-28-04.sql","2259"
"lop_adj_12.5","github-export/database_export_2025-08-28T21-28-04.sql","30"
"lop_adj_12.5","github-export/database_export_2025-08-28T21-28-04.sql","45"
"lop_adj_12.5","github-export/database_export_2025-08-28T21-28-04.sql","62"
"lop_adj_12.5","github-export/database_export_2025-08-28T21-28-04.sql","425"
"lop_adj_12.5","github-export/database_export_2025-08-28T21-28-04.sql","506"
"lop_adj_12.5","github-export/database_export_2025-08-28T21-28-04.sql","605"
"lop_adj_12.5","github-export/database_export_2025-08-28T21-28-04.sql","711"
"lop_adj_12.5","github-export/database_export_2025-08-28T21-28-04.sql","712"
"lop_adj_12.5","github-export/database_export_2025-08-28T21-28-04.sql","2259"
"lop_adj_12.75","database_backup_20250813_042552.sql","3957"
"lop_adj_12.75","database_backup_20250813_042552.sql","5474"
"lop_adj_12.75","database_export_2025-08-13T04-27-34.sql","515"
"lop_adj_12.75","database_export_2025-08-13T04-27-34.sql","2033"
"lop_adj_12.75","database_export_2025-08-28T21-28-04.sql","642"
"lop_adj_12.75","database_export_2025-08-28T21-28-04.sql","2259"
"lop_adj_12.75","github-export/database_export_2025-08-28T21-28-04.sql","642"
"lop_adj_12.75","github-export/database_export_2025-08-28T21-28-04.sql","2259"
"lop_adj_13.25","database_backup_20250813_042552.sql","3574"
"lop_adj_13.25","database_backup_20250813_042552.sql","3659"
"lop_adj_13.25","database_backup_20250813_042552.sql","3794"
"lop_adj_13.25","database_backup_20250813_042552.sql","5474"
"lop_adj_13.25","database_export_2025-08-13T04-27-34.sql","89"
"lop_adj_13.25","database_export_2025-08-13T04-27-34.sql","174"
"lop_adj_13.25","database_export_2025-08-13T04-27-34.sql","345"
"lop_adj_13.25","database_export_2025-08-13T04-27-34.sql","2033"
"lop_adj_13.25","database_export_2025-08-28T21-28-04.sql","91"
"lop_adj_13.25","database_export_2025-08-28T21-28-04.sql","165"
"lop_adj_13.25","database_export_2025-08-28T21-28-04.sql","491"
"lop_adj_13.25","database_export_2025-08-28T21-28-04.sql","2259"
"lop_adj_13.25","github-export/database_export_2025-08-28T21-28-04.sql","91"
"lop_adj_13.25","github-export/database_export_2025-08-28T21-28-04.sql","165"
"lop_adj_13.25","github-export/database_export_2025-08-28T21-28-04.sql","491"
"lop_adj_13.25","github-export/database_export_2025-08-28T21-28-04.sql","2259"
"lop_adj_13.75","database_backup_20250813_042552.sql","5474"
"lop_adj_13.75","database_export_2025-08-13T04-27-34.sql","2033"
"lop_adj_13.75","database_export_2025-08-28T21-28-04.sql","2259"
"lop_adj_13.75","github-export/database_export_2025-08-28T21-28-04.sql","2259"
"lop_adj_14.25","database_backup_20250813_042552.sql","5474"
"lop_adj_14.25","database_export_2025-08-13T04-27-34.sql","2033"
"lop_adj_14.25","database_export_2025-08-28T21-28-04.sql","2259"
"lop_adj_14.25","github-export/database_export_2025-08-28T21-28-04.sql","2259"
"lop_adj_14.5","database_backup_20250813_042552.sql","3523"
"lop_adj_14.5","database_backup_20250813_042552.sql","3620"
"lop_adj_14.5","database_backup_20250813_042552.sql","3692"
"lop_adj_14.5","database_backup_20250813_042552.sql","3791"
"lop_adj_14.5","database_backup_20250813_042552.sql","3806"
